"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000136636",878.4222,-0.2476544,0.07015591,-3.530057,0.0004154699,0.001000533,"KCTD3","51133","potassium channel tetramerization domain containing 3"
"ENSG00000168385",9910.881,0.1263721,0.03580107,3.529841,0.0004158087,0.001001185,"SEPTIN2","4735","septin 2"
"ENSG00000174370",6.56629,-3.264923,0.9255333,-3.527613,0.0004193253,0.001009487,"C11orf45","219833","chromosome 11 open reading frame 45"
"ENSG00000273611",257.9466,0.4124639,0.1169344,3.527311,0.0004198033,0.001010472,"ZNHIT3","9326","zinc finger HIT-type containing 3"
"ENSG00000221886",59.24618,-0.8426163,0.2389408,-3.526465,0.0004211466,0.001013539,"ZBED8","63920","zinc finger BED-type containing 8"
"ENSG00000130724",854.171,0.2408183,0.06829174,3.526317,0.0004213829,0.001013942,"CHMP2A","27243","charged multivesicular body protein 2A"
"ENSG00000204516",246.8235,0.4208031,0.1193724,3.525128,0.0004232788,0.001018337,"MICB","4277","MHC class I polypeptide-related sequence B"
"ENSG00000151247",716.3182,-0.2694694,0.07646288,-3.524186,0.0004247852,0.001021794,"EIF4E","1977","eukaryotic translation initiation factor 4E"
"ENSG00000198887",886.8338,0.2379067,0.06750927,3.524059,0.0004249896,0.001022118,"SMC5","23137","structural maintenance of chromosomes 5"
"ENSG00000173442",1027.147,-0.2207828,0.06265699,-3.523673,0.0004256084,0.001023439,"EHBP1L1","254102","EH domain binding protein 1 like 1"
"ENSG00000174227",852.1959,0.2439608,0.06923766,3.523528,0.0004258425,0.001023834,"PIGG","54872","phosphatidylinositol glycan anchor biosynthesis class G"
"ENSG00000170677",856.3967,0.2443309,0.06934772,3.523272,0.0004262531,0.001024653,"SOCS6","9306","suppressor of cytokine signaling 6"
"ENSG00000177352",256.9756,-0.4458401,0.1265434,-3.523218,0.0004263407,0.001024696,"CCDC71","64925","coiled-coil domain containing 71"
"ENSG00000105996",21.14726,-1.438887,0.4084442,-3.522847,0.0004269373,0.001025962,"HOXA2","3199","homeobox A2"
"ENSG00000158006",278.237,-0.4102712,0.1164668,-3.522644,0.0004272647,0.001026581,"PAFAH2","5051","platelet activating factor acetylhydrolase 2"
"ENSG00000146411",79.72122,-0.7111195,0.2018927,-3.522265,0.0004278768,0.001027884,"SLC2A12","154091","solute carrier family 2 member 12"
"ENSG00000169241",181.7989,-0.4967355,0.1410583,-3.52149,0.000429129,0.001030723,"SLC50A1","55974","solute carrier family 50 member 1"
"ENSG00000108861",2108.435,0.2056622,0.05841269,3.520848,0.0004301688,0.001033052,"DUSP3","1845","dual specificity phosphatase 3"
"ENSG00000175305",23.00688,-1.364352,0.3875621,-3.520344,0.0004309881,0.001034851,"CCNE2","9134","cyclin E2"
"ENSG00000103018",1221.659,0.2278673,0.06475647,3.518834,0.0004334482,0.001040587,"CYB5B","80777","cytochrome b5 type B"
"ENSG00000152413",262.7407,0.415731,0.1181501,3.518669,0.000433717,0.001041063,"HOMER1","9456","homer scaffold protein 1"
"ENSG00000164919",779.2867,0.2545445,0.07234819,3.518326,0.0004342788,0.001042241,"COX6C","1345","cytochrome c oxidase subunit 6C"
"ENSG00000137817",188.7675,0.4735698,0.1346247,3.517704,0.000435297,0.001044514,"PARP6","56965","poly(ADP-ribose) polymerase family member 6"
"ENSG00000198373",623.1382,0.2882515,0.0819761,3.516287,0.0004376278,0.001049935,"WWP2","11060","WW domain containing E3 ubiquitin protein ligase 2"
"ENSG00000085365",931.256,-0.2350286,0.06684489,-3.516029,0.0004380524,0.001050782,"SCAMP1","9522","secretory carrier membrane protein 1"
"ENSG00000186063",1183.655,-0.2224084,0.06325967,-3.515801,0.0004384296,0.001051515,"AIDA","64853","axin interactor, dorsalization associated"
"ENSG00000006756",163.9748,-0.4975552,0.14154,-3.515298,0.0004392609,0.001053337,"ARSD","414","arylsulfatase D"
"ENSG00000064012",168.2423,-0.5041473,0.1434918,-3.513423,0.0004423724,0.001060475,"CASP8","841","caspase 8"
"ENSG00000115866",715.4743,-0.2722424,0.07748651,-3.513417,0.0004423818,0.001060475,"DARS1","1615","aspartyl-tRNA synthetase 1"
"ENSG00000177570",56.20884,-0.8415343,0.2395239,-3.513362,0.0004424737,0.001060522,"SAMD12","401474","sterile alpha motif domain containing 12"
"ENSG00000170653",383.2868,0.3328829,0.09476622,3.512674,0.0004436207,0.001063098,"ATF7","11016","activating transcription factor 7"
"ENSG00000182580",70.06604,-0.8475717,0.241372,-3.511475,0.0004456273,0.001067732,"EPHB3","2049","EPH receptor B3"
"ENSG00000111252",1250.853,-0.2050527,0.05839998,-3.511178,0.0004461259,0.001068723,"SH2B3","10019","SH2B adaptor protein 3"
"ENSG00000262209",113.0264,0.6192923,0.1763792,3.511142,0.0004461862,0.001068723,"PCDHGB3","56102","protocadherin gamma subfamily B, 3"
"ENSG00000143756",725.0928,-0.2626947,0.07482508,-3.510784,0.0004467879,0.001069989,"FBXO28","23219","F-box protein 28"
"ENSG00000204147",74.06868,0.7536947,0.2146928,3.510572,0.0004471429,0.001070665,"ASAH2B","653308","N-acylsphingosine amidohydrolase 2B"
"ENSG00000089177",262.6118,-0.4379177,0.1247812,-3.509485,0.0004489758,0.001074879,"KIF16B","55614","kinesin family member 16B"
"ENSG00000158792",175.6443,0.4951142,0.1410926,3.509143,0.0004495531,0.001076085,"SPATA2L","124044","spermatogenesis associated 2 like"
"ENSG00000130725",1074.469,-0.2180066,0.0621404,-3.508292,0.0004509945,0.00107936,"UBE2M","9040","ubiquitin conjugating enzyme E2 M"
"ENSG00000131242",13.99788,-1.83642,0.5235102,-3.507898,0.0004516618,0.001080781,"RAB11FIP4","84440","RAB11 family interacting protein 4"
"ENSG00000076650",108.9652,-0.6415029,0.1829186,-3.50704,0.0004531213,0.001084096,"GPATCH1","55094","G-patch domain containing 1"
"ENSG00000110108",1144.299,-0.2220109,0.06332445,-3.505927,0.0004550201,0.001088462,"TMEM109","79073","transmembrane protein 109"
"ENSG00000253305",57.6159,0.8772755,0.250276,3.505232,0.0004562091,0.001091128,"PCDHGB6","56100","protocadherin gamma subfamily B, 6"
"ENSG00000100523",411.2619,-0.3265338,0.09318618,-3.504101,0.0004581507,0.001095594,"DDHD1","80821","DDHD domain containing 1"
"ENSG00000169100",7252.372,0.1379796,0.03937817,3.503961,0.0004583916,0.001095992,"SLC25A6","293","solute carrier family 25 member 6"
"ENSG00000078246",698.2961,-0.2733208,0.07802863,-3.502827,0.0004603477,0.001100489,"TULP3","7289","TUB like protein 3"
"ENSG00000050426",299.0799,0.3825043,0.1092259,3.501957,0.0004618543,0.001103788,"LETMD1","25875","LETM1 domain containing 1"
"ENSG00000130159",250.331,-0.4177318,0.1192857,-3.501943,0.0004618777,0.001103788,"ECSIT","51295","ECSIT signaling integrator"
"ENSG00000161328",49.98047,0.8924494,0.2548516,3.50184,0.0004620569,0.001104036,"LRRC56","115399","leucine rich repeat containing 56"
"ENSG00000060491",817.8984,-0.2480626,0.07085739,-3.500871,0.0004637411,0.00110788,"OGFR","11054","opioid growth factor receptor"
"ENSG00000132485",1114.451,-0.2200942,0.06287389,-3.500566,0.0004642715,0.001108967,"ZRANB2","9406","zinc finger RANBP2-type containing 2"
"ENSG00000100242",1310.237,-0.2223121,0.06351022,-3.500415,0.0004645337,0.001109413,"SUN2","25777","Sad1 and UNC84 domain containing 2"
"ENSG00000149633",236.1196,0.4169214,0.1191956,3.497791,0.0004691284,0.001120204,"KIAA1755","85449","KIAA1755"
"ENSG00000144339",63.93201,0.8834352,0.2525848,3.497578,0.0004695028,0.001120916,"TMEFF2","23671","transmembrane protein with EGF like and two follistatin like domains 2"
"ENSG00000092969",388.8134,0.3366684,0.09626248,3.4974,0.0004698175,0.001121485,"TGFB2","7042","transforming growth factor beta 2"
"ENSG00000029725",1248.709,-0.2064374,0.05903273,-3.496999,0.0004705233,0.001122987,"RABEP1","9135","rabaptin, RAB GTPase binding effector protein 1"
"ENSG00000259494",64.66408,-0.7945876,0.2274427,-3.493572,0.000476605,0.001137318,"MRPL46","26589","mitochondrial ribosomal protein L46"
"ENSG00000170385",942.1247,0.2467622,0.07065636,3.492426,0.0004786534,0.00114202,"SLC30A1","7779","solute carrier family 30 member 1"
"ENSG00000169252",32.40739,-1.138889,0.326205,-3.491329,0.0004806241,0.001146536,"ADRB2","154","adrenoceptor beta 2"
"ENSG00000169410",1119.745,0.2278059,0.06526908,3.490257,0.0004825556,0.001150957,"PTPN9","5780","protein tyrosine phosphatase non-receptor type 9"
"ENSG00000138279",1404.073,-0.2104265,0.06029332,-3.490047,0.0004829355,0.001151676,"ANXA7","310","annexin A7"
"ENSG00000142039",448.1286,0.3186834,0.09133996,3.488981,0.0004848647,0.001156089,"CCDC97","90324","coiled-coil domain containing 97"
"ENSG00000155827",900.8348,0.2446157,0.07012586,3.488239,0.0004862135,0.001159117,"RNF20","56254","ring finger protein 20"
"ENSG00000128578",58.04852,-0.8525369,0.2444206,-3.487992,0.000486663,0.001159957,"STRIP2","57464","striatin interacting protein 2"
"ENSG00000166441",7799.275,-0.1438917,0.04125383,-3.487958,0.0004867238,0.001159957,"RPL27A","6157","ribosomal protein L27a"
"ENSG00000100147",47.9129,-1.022488,0.2931676,-3.487725,0.0004871489,0.001160781,"CCDC134","79879","coiled-coil domain containing 134"
"ENSG00000003989",876.3632,0.2879685,0.08256812,3.487647,0.0004872903,0.00116093,"SLC7A2","6542","solute carrier family 7 member 2"
"ENSG00000090238",177.4677,0.4813165,0.1380118,3.487503,0.0004875533,0.001161368,"YPEL3","83719","yippee like 3"
"ENSG00000178896",213.0826,0.4418535,0.1267231,3.486764,0.0004889029,0.001164394,"EXOSC4","54512","exosome component 4"
"ENSG00000112531",2321.358,0.1938296,0.05559292,3.486588,0.0004892247,0.001164972,"QKI","9444","QKI, KH domain containing RNA binding"
"ENSG00000196236",318.7823,0.3750541,0.1075808,3.486257,0.000489831,0.001166226,"XPNPEP3","63929","X-prolyl aminopeptidase 3"
"ENSG00000133943",139.8152,0.5800992,0.1664007,3.486158,0.0004900112,0.001166466,"DGLUCY","80017","D-glutamate cyclase"
"ENSG00000140992",709.1444,-0.2530058,0.07258017,-3.48588,0.0004905212,0.001167491,"PDPK1","5170","3-phosphoinositide dependent protein kinase 1"
"ENSG00000135632",383.5328,-0.3386901,0.09725276,-3.482576,0.0004966149,0.001181804,"SMYD5","10322","SMYD family member 5"
"ENSG00000172164",218.4584,-0.4365741,0.1253684,-3.482329,0.0004970724,0.001182701,"SNTB1","6641","syntrophin beta 1"
"ENSG00000100697",1575.871,-0.2048572,0.05883369,-3.481971,0.0004977381,0.001184093,"DICER1","23405","dicer 1, ribonuclease III"
"ENSG00000106333",2708.63,-0.1662838,0.04775641,-3.481915,0.0004978416,0.001184147,"PCOLCE","5118","procollagen C-endopeptidase enhancer"
"ENSG00000088682",353.4601,-0.3520095,0.1011169,-3.481213,0.0004991492,0.001187065,"COQ9","57017","coenzyme Q9"
"ENSG00000100865",415.8951,-0.3243251,0.09319554,-3.480049,0.000501322,0.001192039,"CINP","51550","cyclin dependent kinase 2 interacting protein"
"ENSG00000097096",81.50034,-0.722838,0.2077285,-3.479724,0.0005019301,0.001193292,"SYDE2","84144","synapse defective Rho GTPase homolog 2"
"ENSG00000167323",806.4234,0.2676276,0.07691324,3.479603,0.0005021564,0.001193637,"STIM1","6786","stromal interaction molecule 1"
"ENSG00000089327",1686.05,-0.1892909,0.05441164,-3.478868,0.0005035371,0.001196725,"FXYD5","53827","FXYD domain containing ion transport regulator 5"
"ENSG00000118495",528.623,0.2997187,0.08617241,3.478128,0.0005049283,0.001199649,"PLAGL1","5325","PLAG1 like zinc finger 1"
"ENSG00000170142",1244.965,0.2125995,0.0611247,3.478127,0.0005049305,0.001199649,"UBE2E1","7324","ubiquitin conjugating enzyme E2 E1"
"ENSG00000139990",738.7161,-0.2523252,0.07256014,-3.477462,0.0005061839,0.001202432,"DCAF5","8816","DDB1 and CUL4 associated factor 5"
"ENSG00000197429",222.6505,-0.442076,0.1271492,-3.476828,0.0005073826,0.001205085,"IPP","3652","intracisternal A particle-promoted polypeptide"
"ENSG00000182013",30.43241,-1.13882,0.3275529,-3.47675,0.0005075299,0.00120524,"PNMA8A","55228","PNMA family member 8A"
"ENSG00000006757",62.58287,-0.8431534,0.2425162,-3.476689,0.0005076464,0.001205322,"PNPLA4","8228","patatin like phospholipase domain containing 4"
"ENSG00000158122",133.6775,-0.5818288,0.1673585,-3.476541,0.0005079259,0.001205791,"PRXL2C","195827","peroxiredoxin like 2C"
"ENSG00000119630",12.55628,1.976996,0.5690563,3.474166,0.0005124443,0.00121632,"PGF","5228","placental growth factor"
"ENSG00000184060",31.17234,1.149815,0.3309877,3.473892,0.0005129676,0.001217366,"ADAP2","55803","ArfGAP with dual PH domains 2"
"ENSG00000182700",78.32447,-0.7517154,0.2165387,-3.471506,0.000517548,0.001228037,"IGIP","492311","IgA inducing protein"
"ENSG00000196233",478.5163,0.3020423,0.08704257,3.470053,0.0005203552,0.001234499,"LCOR","84458","ligand dependent nuclear receptor corepressor"
"ENSG00000174628",28.76897,-1.174575,0.3385053,-3.469887,0.0005206783,0.001235066,"IQCK","124152","IQ motif containing K"
"ENSG00000104823",179.5692,-0.5080985,0.1464919,-3.468442,0.0005234855,0.001241524,"ECH1","1891","enoyl-CoA hydratase 1"
"ENSG00000170365",138.6077,0.5593076,0.1613227,3.467012,0.0005262794,0.001247949,"SMAD1","4086","SMAD family member 1"
"ENSG00000108187",73.8759,-0.7265234,0.209621,-3.46589,0.0005284785,0.001252962,"PBLD","64081","phenazine biosynthesis like protein domain containing"
"ENSG00000136854",1187.944,0.2221262,0.06409657,3.465493,0.0005292603,0.001254612,"STXBP1","6812","syntaxin binding protein 1"
"ENSG00000123545",235.1415,0.4499646,0.1298667,3.464819,0.0005305884,0.001257558,"NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4"
"ENSG00000169567",2074.21,0.181739,0.05252907,3.45978,0.0005406166,0.001281119,"HINT1","3094","histidine triad nucleotide binding protein 1"
"ENSG00000102524",17.90179,1.565243,0.4524758,3.459287,0.000541608,0.001283261,"TNFSF13B","10673","TNF superfamily member 13b"
"ENSG00000037897",136.2451,-0.5297494,0.153159,-3.458819,0.0005425495,0.001285285,"METTL1","4234","methyltransferase 1, tRNA methylguanosine"
"ENSG00000264364",1554.912,-0.1988956,0.05753934,-3.456689,0.0005468553,0.001295276,"DYNLL2","140735","dynein light chain LC8-type 2"
"ENSG00000170185",706.0634,0.2563325,0.07417476,3.455791,0.0005486806,0.00129939,"USP38","84640","ubiquitin specific peptidase 38"
"ENSG00000175322",18.69774,-1.484261,0.4295121,-3.45569,0.0005488861,0.001299667,"ZNF519","162655","zinc finger protein 519"
"ENSG00000265972",1641.173,0.2331976,0.06748948,3.455317,0.0005496453,0.001301255,"TXNIP","10628","thioredoxin interacting protein"
"ENSG00000186298",1804.627,-0.1890583,0.05472082,-3.454962,0.0005503714,0.001302594,"PPP1CC","5501","protein phosphatase 1 catalytic subunit gamma"
"ENSG00000173214",199.4641,0.4875718,0.1411226,3.454953,0.0005503879,0.001302594,"MFSD4B","91749","major facilitator superfamily domain containing 4B"
"ENSG00000075399",248.9353,-0.400454,0.1159139,-3.454754,0.0005507953,0.001303348,"VPS9D1","9605","VPS9 domain containing 1"
"ENSG00000106993",336.2111,0.3722134,0.1077716,3.453726,0.0005528985,0.001308114,"CDC37L1","55664","cell division cycle 37 like 1"
"ENSG00000110436",24.72025,1.462053,0.4234027,3.453104,0.0005541751,0.001310923,"SLC1A2","6506","solute carrier family 1 member 2"
"ENSG00000171160",143.2605,0.5198418,0.1505528,3.452888,0.0005546198,0.001311764,"MORN4","118812","MORN repeat containing 4"
"ENSG00000077150",737.7248,-0.2581534,0.07477633,-3.452341,0.0005557451,0.001314214,"NFKB2","4791","nuclear factor kappa B subunit 2"
"ENSG00000108021",1342.986,-0.2012256,0.05828979,-3.452158,0.000556122,0.001314893,"TASOR2","54906","transcription activation suppressor family member 2"
"ENSG00000083812",157.9798,0.5516811,0.1598258,3.451764,0.0005569349,0.001316603,"ZNF324","25799","zinc finger protein 324"
"ENSG00000182916",160.3632,0.5158149,0.1494686,3.450992,0.0005585303,0.001320163,"TCEAL7","56849","transcription elongation factor A like 7"
"ENSG00000119912",942.7151,0.2461757,0.07134826,3.45034,0.0005598814,0.001323143,"IDE","3416","insulin degrading enzyme"
"ENSG00000164902",1001.318,-0.2285833,0.06625978,-3.449805,0.0005609926,0.001325556,"PHAX","51808","phosphorylated adaptor for RNA export"
"ENSG00000178057",513.1032,-0.2865737,0.08307242,-3.449685,0.0005612401,0.001325928,"NDUFAF3","25915","NADH:ubiquinone oxidoreductase complex assembly factor 3"
"ENSG00000125450",346.8269,-0.3554022,0.1030954,-3.447313,0.0005661916,0.00133735,"NUP85","79902","nucleoporin 85"
"ENSG00000157570",14.83099,-1.726432,0.5008097,-3.447282,0.0005662569,0.00133735,"TSPAN18","90139","tetraspanin 18"
"ENSG00000152926",123.5565,0.580682,0.1684637,3.446927,0.0005670024,0.001338895,"ZNF117","51351","zinc finger protein 117"
"ENSG00000170647",50.20384,0.8952603,0.2597459,3.446678,0.0005675248,0.001339913,NA,NA,NA
"ENSG00000178075",78.83398,0.7496947,0.2175277,3.446434,0.0005680378,0.001340909,"GRAMD1C","54762","GRAM domain containing 1C"
"ENSG00000204103",8.947232,2.419213,0.7019837,3.446252,0.0005684205,0.001341597,"MAFB","9935","MAF bZIP transcription factor B"
"ENSG00000153485",63.71487,0.7718841,0.2240641,3.444926,0.0005712154,0.001347977,"TMEM251","26175","transmembrane protein 251"
"ENSG00000163468",4995.964,-0.1547716,0.04493106,-3.444645,0.0005718092,0.001349161,"CCT3","7203","chaperonin containing TCP1 subunit 3"
"ENSG00000196208",10.16198,2.235251,0.6489452,3.444437,0.0005722496,0.001349983,"GREB1","9687","growth regulating estrogen receptor binding 1"
"ENSG00000154832",524.0652,-0.2935101,0.0852184,-3.44421,0.0005727296,0.001350899,"CXXC1","30827","CXXC finger protein 1"
"ENSG00000140993",24.01102,1.31853,0.3829408,3.44317,0.0005749371,0.001355856,"TIGD7","91151","tigger transposable element derived 7"
"ENSG00000162929",120.3868,-0.5656596,0.1642863,-3.443133,0.000575016,0.001355856,"SANBR","84542","SANT and BTB domain regulator of CSR"
"ENSG00000127125",263.6916,0.3952536,0.1148707,3.440856,0.0005798767,0.001367098,"PPCS","79717","phosphopantothenoylcysteine synthetase"
"ENSG00000067113",134.9496,-0.5269136,0.1531631,-3.440213,0.0005812566,0.001370132,"PLPP1","8611","phospholipid phosphatase 1"
"ENSG00000196878",45.76836,-0.9536736,0.2772902,-3.439261,0.000583304,0.001374737,"LAMB3","3914","laminin subunit beta 3"
"ENSG00000080371",1083.839,0.2278389,0.06624749,3.439208,0.0005834198,0.001374789,"RAB21","23011","RAB21, member RAS oncogene family"
"ENSG00000138604",1065.312,0.2550855,0.07419479,3.438051,0.0005859168,0.001380452,"GLCE","26035","glucuronic acid epimerase"
"ENSG00000188343",272.5815,-0.3820885,0.1111549,-3.437442,0.0005872356,0.001383337,"CIBAR1","137392","CBY1 interacting BAR domain containing 1"
"ENSG00000182986",259.1783,0.4092688,0.119117,3.435855,0.000590687,0.001391245,"ZNF320","162967","zinc finger protein 320"
"ENSG00000063180",66.92906,0.7805039,0.2271906,3.435459,0.0005915511,0.001393056,"CA11","770","carbonic anhydrase 11"
"ENSG00000141013",136.3265,0.5469852,0.1592546,3.434659,0.0005932988,0.001396948,"GAS8","2622","growth arrest specific 8"
"ENSG00000087365",3707.362,-0.147184,0.04286989,-3.433273,0.000596342,0.001403889,"SF3B2","10992","splicing factor 3b subunit 2"
"ENSG00000147202",477.4601,-0.3002219,0.08744658,-3.433203,0.0005964943,0.001404022,"DIAPH2","1730","diaphanous related formin 2"
"ENSG00000177045",108.5088,0.6132996,0.1787438,3.431166,0.0006009918,0.001414382,"SIX5","147912","SIX homeobox 5"
"ENSG00000163428",706.3678,-0.2569053,0.07488029,-3.43088,0.0006016256,0.001415646,"LRRC58","116064","leucine rich repeat containing 58"
"ENSG00000137806",284.9083,0.3768244,0.1098408,3.430641,0.0006021566,0.001416669,"NDUFAF1","51103","NADH:ubiquinone oxidoreductase complex assembly factor 1"
